GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,CA8001
"G4700770","1971","Tennessee","47","Henderson","077","Henderson, TN",3570
"G4700790","1971","Tennessee","47","Henry","079","Henry, TN",5304
"G4700810","1971","Tennessee","47","Hickman","081","Hickman, TN",1596
"G4700830","1971","Tennessee","47","Houston","083","Houston, TN",569
"G4700850","1971","Tennessee","47","Humphreys","085","Humphreys, TN",3428
"G4700870","1971","Tennessee","47","Jackson","087","Jackson, TN",1220
"G4700890","1971","Tennessee","47","Jefferson","089","Jefferson, TN",5653
"G4700910","1971","Tennessee","47","Johnson","091","Johnson, TN",1816
"G4700930","1971","Tennessee","47","Knox","093","Knox, TN",81393
"G4700950","1971","Tennessee","47","Lake","095","Lake, TN",1305
"G4700970","1971","Tennessee","47","Lauderdale","097","Lauderdale, TN",4454
"G4700990","1971","Tennessee","47","Lawrence","099","Lawrence, TN",5562
"G4701010","1971","Tennessee","47","Lewis","101","Lewis, TN",1353
"G4701030","1971","Tennessee","47","Lincoln","103","Lincoln, TN",4911
"G4701050","1971","Tennessee","47","Loudon","105","Loudon, TN",5228
"G4701070","1971","Tennessee","47","McMinn","107","McMinn, TN",10806
"G4701090","1971","Tennessee","47","McNairy","109","McNairy, TN",3029
"G4701110","1971","Tennessee","47","Macon","111","Macon, TN",2473
"G4701130","1971","Tennessee","47","Madison","113","Madison, TN",17614
"G4701150","1971","Tennessee","47","Marion","115","Marion, TN",2800
"G4701170","1971","Tennessee","47","Marshall","117","Marshall, TN",4963
"G4701190","1971","Tennessee","47","Maury","119","Maury, TN",9873
"G4701210","1971","Tennessee","47","Meigs","121","Meigs, TN",551
"G4701230","1971","Tennessee","47","Monroe","123","Monroe, TN",4125
"G4701250","1971","Tennessee","47","Montgomery","125","Montgomery, TN",10854
"G4701270","1971","Tennessee","47","Moore","127","Moore, TN",520
"G4701290","1971","Tennessee","47","Morgan","129","Morgan, TN",893
"G4701310","1971","Tennessee","47","Obion","131","Obion, TN",8241
"G4701330","1971","Tennessee","47","Overton","133","Overton, TN",2665
"G4701350","1971","Tennessee","47","Perry","135","Perry, TN",1011
"G4701370","1971","Tennessee","47","Pickett","137","Pickett, TN",602
"G4701390","1971","Tennessee","47","Polk","139","Polk, TN",3645
"G4701410","1971","Tennessee","47","Putnam","141","Putnam, TN",7843
"G4701430","1971","Tennessee","47","Rhea","143","Rhea, TN",3592
"G4701450","1971","Tennessee","47","Roane","145","Roane, TN",17214
"G4701470","1971","Tennessee","47","Robertson","147","Robertson, TN",4138
"G4701490","1971","Tennessee","47","Rutherford","149","Rutherford, TN",11571
"G4701510","1971","Tennessee","47","Scott","151","Scott, TN",2161
"G4701530","1971","Tennessee","47","Sequatchie","153","Sequatchie, TN",1100
"G4701550","1971","Tennessee","47","Sevier","155","Sevier, TN",4215
"G4701570","1971","Tennessee","47","Shelby","157","Shelby, TN",228538
"G4701590","1971","Tennessee","47","Smith","159","Smith, TN",2338
"G4701610","1971","Tennessee","47","Stewart","161","Stewart, TN",683
"G4701630","1971","Tennessee","47","Sullivan","163","Sullivan, TN",47296
"G4701650","1971","Tennessee","47","Sumner","165","Sumner, TN",8477
"G4701670","1971","Tennessee","47","Tipton","167","Tipton, TN",3187
"G4701690","1971","Tennessee","47","Trousdale","169","Trousdale, TN",1696
"G4701710","1971","Tennessee","47","Unicoi","171","Unicoi, TN",2141
"G4701730","1971","Tennessee","47","Union","173","Union, TN",414
"G4701750","1971","Tennessee","47","Van Buren","175","Van Buren, TN",725
"G4701770","1971","Tennessee","47","Warren","177","Warren, TN",7105
"G4701790","1971","Tennessee","47","Washington","179","Washington, TN",21626
"G4701810","1971","Tennessee","47","Wayne","181","Wayne, TN",3387
"G4701830","1971","Tennessee","47","Weakley","183","Weakley, TN",4714
"G4701850","1971","Tennessee","47","White","185","White, TN",3249
"G4701870","1971","Tennessee","47","Williamson","187","Williamson, TN",6385
"G4701890","1971","Tennessee","47","Wilson","189","Wilson, TN",8136
"G4709990","1971","Tennessee","47","Remainder of Tennessee","999","Tennessee Statewide No Fixed Loc",9955
"G4800010","1971","Texas","48","Anderson","001","Anderson, TX",4743
"G4800030","1971","Texas","48","Andrews","003","Andrews, TX",2792
"G4800050","1971","Texas","48","Angelina","005","Angelina, TX",15016
"G4800070","1971","Texas","48","Aransas","007","Aransas, TX",1560
"G4800090","1971","Texas","48","Archer","009","Archer, TX",598
"G4800110","1971","Texas","48","Armstrong","011","Armstrong, TX",173
"G4800130","1971","Texas","48","Atascosa","013","Atascosa, TX",2204
"G4800150","1971","Texas","48","Austin","015","Austin, TX",2325
"G4800170","1971","Texas","48","Bailey","017","Bailey, TX",1148
"G4800190","1971","Texas","48","Bandera","019","Bandera, TX",488
"G4800210","1971","Texas","48","Bastrop","021","Bastrop, TX",2072
"G4800230","1971","Texas","48","Baylor","023","Baylor, TX",825
"G4800250","1971","Texas","48","Bee","025","Bee, TX",2861
"G4800270","1971","Texas","48","Bell","027","Bell, TX",20311
"G4800290","1971","Texas","48","Bexar","029","Bexar, TX",187883
"G4800310","1971","Texas","48","Blanco","031","Blanco, TX",716
"G4800330","1971","Texas","48","Borden","033","Borden, TX",59
"G4800350","1971","Texas","48","Bosque","035","Bosque, TX",1732
"G4800370","1971","Texas","48","Bowie","037","Bowie, TX",18570
"G4800390","1971","Texas","48","Brazoria","039","Brazoria, TX",23748
"G4800410","1971","Texas","48","Brazos","041","Brazos, TX",10021
"G4800430","1971","Texas","48","Brewster","043","Brewster, TX",883
"G4800450","1971","Texas","48","Briscoe","045","Briscoe, TX",203
"G4800470","1971","Texas","48","Brooks","047","Brooks, TX",742
"G4800490","1971","Texas","48","Brown","049","Brown, TX",5785
"G4800510","1971","Texas","48","Burleson","051","Burleson, TX",1318
"G4800530","1971","Texas","48","Burnet","053","Burnet, TX",1547
"G4800550","1971","Texas","48","Caldwell","055","Caldwell, TX",2318
"G4800570","1971","Texas","48","Calhoun","057","Calhoun, TX",6024
"G4800590","1971","Texas","48","Callahan","059","Callahan, TX",783
"G4800610","1971","Texas","48","Cameron","061","Cameron, TX",27107
"G4800630","1971","Texas","48","Camp","063","Camp, TX",1352
"G4800650","1971","Texas","48","Carson","065","Carson, TX",2600
"G4800670","1971","Texas","48","Cass","067","Cass, TX",2677
"G4800690","1971","Texas","48","Castro","069","Castro, TX",1247
"G4800710","1971","Texas","48","Chambers","071","Chambers, TX",1595
"G4800730","1971","Texas","48","Cherokee","073","Cherokee, TX",6413
"G4800750","1971","Texas","48","Childress","075","Childress, TX",1177
"G4800770","1971","Texas","48","Clay","077","Clay, TX",703
"G4800790","1971","Texas","48","Cochran","079","Cochran, TX",394
"G4800810","1971","Texas","48","Coke","081","Coke, TX",276
"G4800830","1971","Texas","48","Coleman","083","Coleman, TX",1619
"G4800850","1971","Texas","48","Collin","085","Collin, TX",9136
"G4800870","1971","Texas","48","Collingsworth","087","Collingsworth, TX",426
"G4800890","1971","Texas","48","Colorado","089","Colorado, TX",3102
"G4800910","1971","Texas","48","Comal","091","Comal, TX",6221
"G4800930","1971","Texas","48","Comanche","093","Comanche, TX",1473
"G4800950","1971","Texas","48","Concho","095","Concho, TX",241
"G4800970","1971","Texas","48","Cooke","097","Cooke, TX",5708
"G4800990","1971","Texas","48","Coryell","099","Coryell, TX",1879
"G4801010","1971","Texas","48","Cottle","101","Cottle, TX",294
"G4801030","1971","Texas","48","Crane","103","Crane, TX",1253
"G4801050","1971","Texas","48","Crockett","105","Crockett, TX",671
"G4801070","1971","Texas","48","Crosby","107","Crosby, TX",846
"G4801090","1971","Texas","48","Culberson","109","Culberson, TX",710
"G4801110","1971","Texas","48","Dallam","111","Dallam, TX",1122
"G4801130","1971","Texas","48","Dallas","113","Dallas, TX",572837
"G4801150","1971","Texas","48","Dawson","115","Dawson, TX",2857
"G4801170","1971","Texas","48","Deaf Smith","117","Deaf Smith, TX",3489
"G4801190","1971","Texas","48","Delta","119","Delta, TX",335
"G4801210","1971","Texas","48","Denton","121","Denton, TX",10549
"G4801230","1971","Texas","48","DeWitt","123","De Witt, TX",4232
"G4801250","1971","Texas","48","Dickens","125","Dickens, TX",372
"G4801270","1971","Texas","48","Dimmit","127","Dimmit, TX",517
"G4801290","1971","Texas","48","Donley","129","Donley, TX",340
"G4801310","1971","Texas","48","Duval","131","Duval, TX",983
"G4801330","1971","Texas","48","Eastland","133","Eastland, TX",3858
"G4801350","1971","Texas","48","Ector","135","Ector, TX",26558
"G4801370","1971","Texas","48","Edwards","137","Edwards, TX",146
"G4801390","1971","Texas","48","Ellis","139","Ellis, TX",8310
"G4801410","1971","Texas","48","El Paso","141","El Paso, TX",85639
"G4801430","1971","Texas","48","Erath","143","Erath, TX",2273
"G4801450","1971","Texas","48","Falls","145","Falls, TX",2006
"G4801470","1971","Texas","48","Fannin","147","Fannin, TX",3632
"G4801490","1971","Texas","48","Fayette","149","Fayette, TX",2694
"G4801510","1971","Texas","48","Fisher","151","Fisher, TX",891
"G4801530","1971","Texas","48","Floyd","153","Floyd, TX",1211
"G4801550","1971","Texas","48","Foard","155","Foard, TX",196
"G4801570","1971","Texas","48","Fort Bend","157","Fort Bend, TX",6997
"G4801590","1971","Texas","48","Franklin","159","Franklin, TX",664
"G4801610","1971","Texas","48","Freestone","161","Freestone, TX",1764
"G4801630","1971","Texas","48","Frio","163","Frio, TX",1096
"G4801650","1971","Texas","48","Gaines","165","Gaines, TX",1873
"G4801670","1971","Texas","48","Galveston","167","Galveston, TX",39638
"G4801690","1971","Texas","48","Garza","169","Garza, TX",1138
"G4801710","1971","Texas","48","Gillespie","171","Gillespie, TX",2477
"G4801730","1971","Texas","48","Glasscock","173","Glasscock, TX",120
"G4801750","1971","Texas","48","Goliad","175","Goliad, TX",401
"G4801770","1971","Texas","48","Gonzales","177","Gonzales, TX",2626
"G4801790","1971","Texas","48","Gray","179","Gray, TX",7575
"G4801810","1971","Texas","48","Grayson","181","Grayson, TX",18704
"G4801830","1971","Texas","48","Gregg","183","Gregg, TX",23814
"G4801850","1971","Texas","48","Grimes","185","Grimes, TX",1326
"G4801870","1971","Texas","48","Guadalupe","187","Guadalupe, TX",4653
"G4801890","1971","Texas","48","Hale","189","Hale, TX",6544
"G4801910","1971","Texas","48","Hall","191","Hall, TX",578
"G4801930","1971","Texas","48","Hamilton","193","Hamilton, TX",1249
"G4801950","1971","Texas","48","Hansford","195","Hansford, TX",986
"G4801970","1971","Texas","48","Hardeman","197","Hardeman, TX",1268
"G4801990","1971","Texas","48","Hardin","199","Hardin, TX",5065
"G4802010","1971","Texas","48","Harris","201","Harris, TX",645996
"G4802030","1971","Texas","48","Harrison","203","Harrison, TX",12016
"G4802050","1971","Texas","48","Hartley","205","Hartley, TX",77
"G4802070","1971","Texas","48","Haskell","207","Haskell, TX",927
"G4802090","1971","Texas","48","Hays","209","Hays, TX",5467
"G4802110","1971","Texas","48","Hemphill","211","Hemphill, TX",573
"G4802130","1971","Texas","48","Henderson","213","Henderson, TX",4538
"G4802150","1971","Texas","48","Hidalgo","215","Hidalgo, TX",29314
"G4802170","1971","Texas","48","Hill","217","Hill, TX",4066
"G4802190","1971","Texas","48","Hockley","219","Hockley, TX",2919
"G4802210","1971","Texas","48","Hood","221","Hood, TX",512
"G4802230","1971","Texas","48","Hopkins","223","Hopkins, TX",4265
"G4802250","1971","Texas","48","Houston","225","Houston, TX",4767
"G4802270","1971","Texas","48","Howard","227","Howard, TX",6911
"G4802290","1971","Texas","48","Hudspeth","229","Hudspeth, TX",181
"G4802310","1971","Texas","48","Hunt","231","Hunt, TX",10024
"G4802330","1971","Texas","48","Hutchinson","233","Hutchinson, TX",6721
"G4802350","1971","Texas","48","Irion","235","Irion, TX",120
"G4802370","1971","Texas","48","Jack","237","Jack, TX",836
"G4802390","1971","Texas","48","Jackson","239","Jackson, TX",1757
"G4802410","1971","Texas","48","Jasper","241","Jasper, TX",3539
"G4802430","1971","Texas","48","Jeff Davis","243","Jeff Davis, TX",45
"G4802450","1971","Texas","48","Jefferson","245","Jefferson, TX",75205
"G4802470","1971","Texas","48","Jim Hogg","247","Jim Hogg, TX",532
"G4802490","1971","Texas","48","Jim Wells","249","Jim Wells, TX",5882
"G4802510","1971","Texas","48","Johnson","251","Johnson, TX",6732
"G4802530","1971","Texas","48","Jones","253","Jones, TX",1888
"G4802550","1971","Texas","48","Karnes","255","Karnes, TX",2099
"G4802570","1971","Texas","48","Kaufman","257","Kaufman, TX",5213
"G4802590","1971","Texas","48","Kendall","259","Kendall, TX",1071
"G4802610","1971","Texas","48","Kenedy","261","Kenedy, TX",13
"G4802630","1971","Texas","48","Kent","263","Kent, TX",75
"G4802650","1971","Texas","48","Kerr","265","Kerr, TX",3223
"G4802670","1971","Texas","48","Kimble","267","Kimble, TX",466
"G4802690","1971","Texas","48","King","269","King, TX",20
"G4802710","1971","Texas","48","Kinney","271","Kinney, TX",362
"G4802730","1971","Texas","48","Kleberg","273","Kleberg, TX",4503
"G4802750","1971","Texas","48","Knox","275","Knox, TX",485
"G4802770","1971","Texas","48","Lamar","277","Lamar, TX",8788
"G4802790","1971","Texas","48","Lamb","279","Lamb, TX",2118
"G4802810","1971","Texas","48","Lampasas","281","Lampasas, TX",1517
"G4802830","1971","Texas","48","La Salle","283","La Salle, TX",417
"G4802850","1971","Texas","48","Lavaca","285","Lavaca, TX",2390
"G4802870","1971","Texas","48","Lee","287","Lee, TX",1179
"G4802890","1971","Texas","48","Leon","289","Leon, TX",767
"G4802910","1971","Texas","48","Liberty","291","Liberty, TX",5223
"G4802930","1971","Texas","48","Limestone","293","Limestone, TX",1858
"G4802950","1971","Texas","48","Lipscomb","295","Lipscomb, TX",372
"G4802970","1971","Texas","48","Live Oak","297","Live Oak, TX",764
"G4802990","1971","Texas","48","Llano","299","Llano, TX",847
"G4803010","1971","Texas","48","Loving","301","Loving, TX",30
"G4803030","1971","Texas","48","Lubbock","303","Lubbock, TX",46589
"G4803050","1971","Texas","48","Lynn","305","Lynn, TX",777
"G4803070","1971","Texas","48","McCulloch","307","McCulloch, TX",1338
"G4803090","1971","Texas","48","McLennan","309","McLennan, TX",39713
"G4803110","1971","Texas","48","McMullen","311","McMullen, TX",80
"G4803130","1971","Texas","48","Madison","313","Madison, TX",823
"G4803150","1971","Texas","48","Marion","315","Marion, TX",1181
"G4803170","1971","Texas","48","Martin","317","Martin, TX",509
"G4803190","1971","Texas","48","Mason","319","Mason, TX",814
"G4803210","1971","Texas","48","Matagorda","321","Matagorda, TX",4735
"G4803230","1971","Texas","48","Maverick","323","Maverick, TX",2840
"G4803250","1971","Texas","48","Medina","325","Medina, TX",2425
"G4803270","1971","Texas","48","Menard","327","Menard, TX",310
"G4803290","1971","Texas","48","Midland","329","Midland, TX",21461
"G4803310","1971","Texas","48","Milam","331","Milam, TX",3984
"G4803330","1971","Texas","48","Mills","333","Mills, TX",661
"G4803350","1971","Texas","48","Mitchell","335","Mitchell, TX",1181
"G4803370","1971","Texas","48","Montague","337","Montague, TX",2831
"G4803390","1971","Texas","48","Montgomery","339","Montgomery, TX",5704
"G4803410","1971","Texas","48","Moore","341","Moore, TX",3325
"G4803430","1971","Texas","48","Morris","343","Morris, TX",5289
"G4803450","1971","Texas","48","Motley","345","Motley, TX",166
"G4803470","1971","Texas","48","Nacogdoches","347","Nacogdoches, TX",7264
"G4803490","1971","Texas","48","Navarro","349","Navarro, TX",7017
"G4803510","1971","Texas","48","Newton","351","Newton, TX",740
"G4803530","1971","Texas","48","Nolan","353","Nolan, TX",3547
"G4803550","1971","Texas","48","Nueces","355","Nueces, TX",61244
"G4803570","1971","Texas","48","Ochiltree","357","Ochiltree, TX",2249
"G4803590","1971","Texas","48","Oldham","359","Oldham, TX",229
"G4803610","1971","Texas","48","Orange","361","Orange, TX",16970
"G4803630","1971","Texas","48","Palo Pinto","363","Palo Pinto, TX",7573
"G4803650","1971","Texas","48","Panola","365","Panola, TX",1719
"G4803670","1971","Texas","48","Parker","367","Parker, TX",2687
"G4803690","1971","Texas","48","Parmer","369","Parmer, TX",1158
"G4803710","1971","Texas","48","Pecos","371","Pecos, TX",2490
"G4803730","1971","Texas","48","Polk","373","Polk, TX",2603
"G4803750","1971","Texas","48","Potter","375","Potter, TX",35998
"G4803770","1971","Texas","48","Presidio","377","Presidio, TX",594
"G4803790","1971","Texas","48","Rains","379","Rains, TX",141
"G4803810","1971","Texas","48","Randall","381","Randall, TX",4287
"G4803830","1971","Texas","48","Reagan","383","Reagan, TX",743
"G4803850","1971","Texas","48","Real","385","Real, TX",77
"G4803870","1971","Texas","48","Red River","387","Red River, TX",1530
"G4803890","1971","Texas","48","Reeves","389","Reeves, TX",2579
"G4803910","1971","Texas","48","Refugio","391","Refugio, TX",1679
"G4803930","1971","Texas","48","Roberts","393","Roberts, TX",205
"G4803950","1971","Texas","48","Robertson","395","Robertson, TX",1729
"G4803970","1971","Texas","48","Rockwall","397","Rockwall, TX",945
"G4803990","1971","Texas","48","Runnels","399","Runnels, TX",1787
"G4804010","1971","Texas","48","Rusk","401","Rusk, TX",5210
"G4804030","1971","Texas","48","Sabine","403","Sabine, TX",1334
"G4804050","1971","Texas","48","San Augustine","405","San Augustine, TX",831
"G4804070","1971","Texas","48","San Jacinto","407","San Jacinto, TX",211
"G4804090","1971","Texas","48","San Patricio","409","San Patricio, TX",7833
"G4804110","1971","Texas","48","San Saba","411","San Saba, TX",556
"G4804130","1971","Texas","48","Schleicher","413","Schleicher, TX",336
"G4804150","1971","Texas","48","Scurry","415","Scurry, TX",3113
"G4804170","1971","Texas","48","Shackelford","417","Shackelford, TX",557
"G4804190","1971","Texas","48","Shelby","419","Shelby, TX",3717
"G4804210","1971","Texas","48","Sherman","421","Sherman, TX",935
"G4804230","1971","Texas","48","Smith","423","Smith, TX",28942
"G4804250","1971","Texas","48","Somervell","425","Somervell, TX",186
"G4804270","1971","Texas","48","Starr","427","Starr, TX",1203
"G4804290","1971","Texas","48","Stephens","429","Stephens, TX",2162
"G4804310","1971","Texas","48","Sterling","431","Sterling, TX",71
"G4804330","1971","Texas","48","Stonewall","433","Stonewall, TX",290
"G4804350","1971","Texas","48","Sutton","435","Sutton, TX",393
"G4804370","1971","Texas","48","Swisher","437","Swisher, TX",1472
"G4804390","1971","Texas","48","Tarrant","439","Tarrant, TX",216070
"G4804410","1971","Texas","48","Taylor","441","Taylor, TX",25252
"G4804430","1971","Texas","48","Terrell","443","Terrell, TX",208
"G4804450","1971","Texas","48","Terry","445","Terry, TX",2316
"G4804470","1971","Texas","48","Throckmorton","447","Throckmorton, TX",223
"G4804490","1971","Texas","48","Titus","449","Titus, TX",3443
"G4804510","1971","Texas","48","Tom Green","451","Tom Green, TX",17499
"G4804530","1971","Texas","48","Travis","453","Travis, TX",73047
"G4804550","1971","Texas","48","Trinity","455","Trinity, TX",757
"G4804570","1971","Texas","48","Tyler","457","Tyler, TX",1520
"G4804590","1971","Texas","48","Upshur","459","Upshur, TX",1594
"G4804610","1971","Texas","48","Upton","461","Upton, TX",1191
"G4804630","1971","Texas","48","Uvalde","463","Uvalde, TX",3575
"G4804650","1971","Texas","48","Val Verde","465","Val Verde, TX",3527
"G4804670","1971","Texas","48","Van Zandt","467","Van Zandt, TX",2519
"G4804690","1971","Texas","48","Victoria","469","Victoria, TX",12626
"G4804710","1971","Texas","48","Walker","471","Walker, TX",3562
"G4804730","1971","Texas","48","Waller","473","Waller, TX",1005
"G4804750","1971","Texas","48","Ward","475","Ward, TX",2694
"G4804770","1971","Texas","48","Washington","477","Washington, TX",3611
"G4804790","1971","Texas","48","Webb","479","Webb, TX",12425
"G4804810","1971","Texas","48","Wharton","481","Wharton, TX",6057
"G4804830","1971","Texas","48","Wheeler","483","Wheeler, TX",825
"G4804850","1971","Texas","48","Wichita","485","Wichita, TX",26517
"G4804870","1971","Texas","48","Wilbarger","487","Wilbarger, TX",3017
"G4804890","1971","Texas","48","Willacy","489","Willacy, TX",1294
"G4804910","1971","Texas","48","Williamson","491","Williamson, TX",5600
"G4804930","1971","Texas","48","Wilson","493","Wilson, TX",998
"G4804950","1971","Texas","48","Winkler","495","Winkler, TX",2356
"G4804970","1971","Texas","48","Wise","497","Wise, TX",2653
"G4804990","1971","Texas","48","Wood","499","Wood, TX",3156
"G4805010","1971","Texas","48","Yoakum","501","Yoakum, TX",1807
"G4805030","1971","Texas","48","Young","503","Young, TX",2996
"G4805050","1971","Texas","48","Zapata","505","Zapata, TX",226
"G4805070","1971","Texas","48","Zavala","507","Zavala, TX",1491
"G4809990","1971","Texas","48","Remainder of Texas","999","Texas Statewide No Fixed Loc",25103
"G4900010","1971","Utah","49","Beaver","001","Beaver, UT",566
"G4900030","1971","Utah","49","Box Elder","003","Box Elder, UT",4849
"G4900050","1971","Utah","49","Cache","005","Cache, UT",6444
"G4900070","1971","Utah","49","Carbon","007","Carbon, UT",2679
"G4900090","1971","Utah","49","Daggett","009","Daggett, UT",21
"G4900110","1971","Utah","49","Davis","011","Davis, UT",9233
"G4900130","1971","Utah","49","Duchesne","013","Duchesne, UT",729
"G4900150","1971","Utah","49","Emery","015","Emery, UT",910
"G4900170","1971","Utah","49","Garfield","017","Garfield, UT",431
"G4900190","1971","Utah","49","Grand","019","Grand, UT",1558
"G4900210","1971","Utah","49","Iron","021","Iron, UT",2519
"G4900230","1971","Utah","49","Juab","023","Juab, UT",1255
"G4900250","1971","Utah","49","Kane","025","Kane, UT",398
"G4900270","1971","Utah","49","Millard","027","Millard, UT",865
"G4900290","1971","Utah","49","Morgan","029","Morgan, UT",409
"G4900310","1971","Utah","49","Piute","031","Piute, UT",152
"G4900330","1971","Utah","49","Rich","033","Rich, UT",133
"G4900350","1971","Utah","49","Salt Lake","035","Salt Lake, UT",145725
"G4900370","1971","Utah","49","San Juan","037","San Juan, UT",847
"G4900390","1971","Utah","49","Sanpete","039","Sanpete, UT",1519
"G4900410","1971","Utah","49","Sevier","041","Sevier, UT",1726
"G4900430","1971","Utah","49","Summit","043","Summit, UT",1091
"G4900450","1971","Utah","49","Tooele","045","Tooele, UT",1904
"G4900470","1971","Utah","49","Uintah","047","Uintah, UT",2821
"G4900490","1971","Utah","49","Utah","049","Utah, UT",26506
"G4900510","1971","Utah","49","Wasatch","051","Wasatch, UT",1111
"G4900530","1971","Utah","49","Washington","053","Washington, UT",2087
"G4900550","1971","Utah","49","Wayne","055","Wayne, UT",35
"G4900570","1971","Utah","49","Weber","057","Weber, UT",21719
"G4909990","1971","Utah","49","Remainder of Utah","999","Utah Statewide No Fixed Loc",3338
"G5000010","1971","Vermont","50","Addison","001","Addison, VT",4122
"G5000030","1971","Vermont","50","Bennington","003","Bennington, VT",8163
"G5000050","1971","Vermont","50","Caledonia","005","Caledonia, VT",5050
"G5000070","1971","Vermont","50","Chittenden","007","Chittenden, VT",31160
"G5000090","1971","Vermont","50","Essex","009","Essex, VT",1009
"G5000110","1971","Vermont","50","Franklin","011","Franklin, VT",5135
"G5000130","1971","Vermont","50","Grand Isle","013","Grand Isle, VT",202
"G5000150","1971","Vermont","50","Lamoille","015","Lamoille, VT",3091
"G5000170","1971","Vermont","50","Orange","017","Orange, VT",2509
"G5000190","1971","Vermont","50","Orleans","019","Orleans, VT",3789
"G5000210","1971","Vermont","50","Rutland","021","Rutland, VT",14072
"G5000230","1971","Vermont","50","Washington","023","Washington, VT",11650
"G5000250","1971","Vermont","50","Windham","025","Windham, VT",12843
"G5000270","1971","Vermont","50","Windsor","027","Windsor, VT",11608
"G5009990","1971","Vermont","50","Remainder of Vermont","999","Vermont Statewide No Fixed Loc",1575
"G5100010","1971","Virginia","51","Accomack","001","Accomack, VA",4417
"G5100030","1971","Virginia","51","Albemarle","003","Albemarle, VA",7458
"G5100050","1971","Virginia","51","Alleghany","005","Alleghany, VA",1017
"G5100070","1971","Virginia","51","Amelia","007","Amelia, VA",1017
"G5100090","1971","Virginia","51","Amherst","009","Amherst, VA",2473
"G5100110","1971","Virginia","51","Appomattox","011","Appomattox, VA",1694
"G5100130","1971","Virginia","51","Arlington","013","Arlington, VA",55075
"G5100150","1971","Virginia","51","Augusta","015","Augusta, VA",5924
"G5100170","1971","Virginia","51","Bath","017","Bath, VA",1357
"G5100190","1971","Virginia","51","Bedford","019","Bedford, VA",2422
"G5100210","1971","Virginia","51","Bland","021","Bland, VA",466
"G5100230","1971","Virginia","51","Botetourt","023","Botetourt, VA",1964
"G5100250","1971","Virginia","51","Brunswick","025","Brunswick, VA",2900
"G5100270","1971","Virginia","51","Buchanan","027","Buchanan, VA",7648
"G5100290","1971","Virginia","51","Buckingham","029","Buckingham, VA",1138
"G5100310","1971","Virginia","51","Campbell","031","Campbell, VA",9376
"G5100330","1971","Virginia","51","Caroline","033","Caroline, VA",1612
"G5100350","1971","Virginia","51","Carroll","035","Carroll, VA",2361
"G5100360","1971","Virginia","51","Charles City","036","Charles City, VA",161
"G5100370","1971","Virginia","51","Charlotte","037","Charlotte, VA",2019
"G5100410","1971","Virginia","51","Chesterfield","041","Chesterfield, VA",15791
"G5100430","1971","Virginia","51","Clarke","043","Clarke, VA",1371
"G5100450","1971","Virginia","51","Craig","045","Craig, VA",207
"G5100470","1971","Virginia","51","Culpeper","047","Culpeper, VA",3497
"G5100490","1971","Virginia","51","Cumberland","049","Cumberland, VA",281
"G5100510","1971","Virginia","51","Dickenson","051","Dickenson, VA",3407
"G5100530","1971","Virginia","51","Dinwiddie","053","Dinwiddie, VA",1212
"G5100570","1971","Virginia","51","Essex","057","Essex, VA",1825
"G5100590","1971","Virginia","51","Fairfax","059","Fairfax, VA",49292
"G5100610","1971","Virginia","51","Fauquier","061","Fauquier, VA",3870
"G5100630","1971","Virginia","51","Floyd","063","Floyd, VA",923
"G5100650","1971","Virginia","51","Fluvanna","065","Fluvanna, VA",647
"G5100670","1971","Virginia","51","Franklin","067","Franklin, VA",4322
"G5100690","1971","Virginia","51","Frederick","069","Frederick, VA",4392
"G5100710","1971","Virginia","51","Giles","071","Giles, VA",4061
"G5100730","1971","Virginia","51","Gloucester","073","Gloucester, VA",1411
"G5100750","1971","Virginia","51","Goochland","075","Goochland, VA",639
"G5100770","1971","Virginia","51","Grayson","077","Grayson, VA",4088
"G5100790","1971","Virginia","51","Greene","079","Greene, VA",373
"G5100810","1971","Virginia","51","Greensville","081","Greensville, VA",1379
"G5100830","1971","Virginia","51","Halifax","083","Halifax, VA",2614
"G5100850","1971","Virginia","51","Hanover","085","Hanover, VA",4243
"G5100870","1971","Virginia","51","Henrico","087","Henrico, VA",23066
"G5100890","1971","Virginia","51","Henry","089","Henry, VA",13870
"G5100910","1971","Virginia","51","Highland","091","Highland, VA",355
"G5100930","1971","Virginia","51","Isle of Wight","093","Isle of Wight, VA",6066
"G5100950","1971","Virginia","51","James City","095","James City, VA",1581
"G5100970","1971","Virginia","51","King and Queen","097","King and Queen, VA",478
"G5100990","1971","Virginia","51","King George","099","King George, VA",534
"G5101010","1971","Virginia","51","King William","101","King William, VA",1992
"G5101030","1971","Virginia","51","Lancaster","103","Lancaster, VA",2250
"G5101050","1971","Virginia","51","Lee","105","Lee, VA",2013
"G5101070","1971","Virginia","51","Loudoun","107","Loudoun, VA",4816
"G5101090","1971","Virginia","51","Louisa","109","Louisa, VA",3410
"G5101110","1971","Virginia","51","Lunenburg","111","Lunenburg, VA",2273
"G5101130","1971","Virginia","51","Madison","113","Madison, VA",839
"G5101150","1971","Virginia","51","Mathews","115","Mathews, VA",512
"G5101170","1971","Virginia","51","Mecklenburg","117","Mecklenburg, VA",7151
"G5101190","1971","Virginia","51","Middlesex","119","Middlesex, VA",853
"G5101210","1971","Virginia","51","Montgomery","121","Montgomery, VA",6635
"G5101230","1971","Virginia","51","Nansemond","123","Nasemond, VA",1693
