GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,CA8001
GIS Join Match Code,Data File Year,State Name,State Code,County Name,County Code,Area Name,Total employees
"G0600410","1970","California","06","Marin","041","Marin, CA",30144
"G0600430","1970","California","06","Mariposa","043","Mariposa, CA",885
"G0600450","1970","California","06","Mendocino","045","Mendocino, CA",9171
"G0600470","1970","California","06","Merced","047","Merced, CA",13103
"G0600490","1970","California","06","Modoc","049","Modoc, CA",800
"G0600510","1970","California","06","Mono","051","Mono, CA",1293
"G0600530","1970","California","06","Monterey","053","Monterey, CA",41505
"G0600550","1970","California","06","Napa","055","Napa, CA",12709
"G0600570","1970","California","06","Nevada","057","Nevada, CA",3553
"G0600590","1970","California","06","Orange","059","Orange, CA",339242
"G0600610","1970","California","06","Placer","061","Placer, CA",11800
"G0600630","1970","California","06","Plumas","063","Plumas, CA",1881
"G0600650","1970","California","06","Riverside","065","Riverside, CA",86169
"G0600670","1970","California","06","Sacramento","067","Sacramento, CA",119297
"G0600690","1970","California","06","San Benito","069","San Benito, CA",3754
"G0600710","1970","California","06","San Bernardino","071","San Bernardino, CA",125333
"G0600730","1970","California","06","San Diego","073","San Diego, CA",290958
"G0600750","1970","California","06","San Francisco","075","San Francisco, CA",401863
"G0600770","1970","California","06","San Joaquin","077","San Joaquin, CA",59014
"G0600790","1970","California","06","San Luis Obispo","079","San Luis Obispo, CA",14702
"G0600810","1970","California","06","San Mateo","081","San Mateo, CA",154195
"G0600830","1970","California","06","Santa Barbara","083","Santa Barbara, CA",60868
"G0600850","1970","California","06","Santa Clara","085","Santa Clara, CA",310392
"G0600870","1970","California","06","Santa Cruz","087","Santa Cruz, CA",24658
"G0600890","1970","California","06","Shasta","089","Shasta, CA",14979
"G0600910","1970","California","06","Sierra","091","Sierra, CA",364
"G0600930","1970","California","06","Siskiyou","093","Siskiyou, CA",5746
"G0600950","1970","California","06","Solano","095","Solano, CA",22212
"G0600970","1970","California","06","Sonoma","097","Sonoma, CA",33371
"G0600990","1970","California","06","Stanislaus","099","Stanislaus, CA",39738
"G0601010","1970","California","06","Sutter","101","Sutter, CA",5196
"G0601030","1970","California","06","Tehama","103","Tehama, CA",5269
"G0601050","1970","California","06","Trinity","105","Trinity, CA",847
"G0601070","1970","California","06","Tulare","107","Tulare, CA",29325
"G0601090","1970","California","06","Tuolumne","109","Tuolumne, CA",4237
"G0601110","1970","California","06","Ventura","111","Ventura, CA",58932
"G0601130","1970","California","06","Yolo","113","Yolo, CA",12913
"G0601150","1970","California","06","Yuba","115","Yuba, CA",6011
"G0609990","1970","California","06","Remainder of California","999","California Statewide No Fixed Loc",47260
"G0800010","1970","Colorado","08","Adams","001","Adams, CO",20802
"G0800030","1970","Colorado","08","Alamosa","003","Alamosa, CO",2201
"G0800050","1970","Colorado","08","Arapahoe","005","Arapahoe, CO",31538
"G0800070","1970","Colorado","08","Archuleta","007","Archuleta, CO",617
"G0800090","1970","Colorado","08","Baca","009","Baca, CO",471
"G0800110","1970","Colorado","08","Bent","011","Bent, CO",407
"G0800130","1970","Colorado","08","Boulder","013","Boulder, CO",31683
"G0800150","1970","Colorado","08","Chaffee","015","Chaffee, CO",1290
"G0800170","1970","Colorado","08","Cheyenne","017","Cheyenne, CO",245
"G0800190","1970","Colorado","08","Clear Creek","019","Clear Creek, CO",1214
"G0800210","1970","Colorado","08","Conejos","021","Conejos, CO",461
"G0800230","1970","Colorado","08","Costilla","023","Costilla, CO",180
"G0800250","1970","Colorado","08","Crowley","025","Crowley, CO",681
"G0800270","1970","Colorado","08","Custer","027","Custer, CO",43
"G0800290","1970","Colorado","08","Delta","029","Delta, CO",1780
"G0800310","1970","Colorado","08","Denver","031","Denver, CO",253696
"G0800330","1970","Colorado","08","Dolores","033","Dolores, CO",293
"G0800350","1970","Colorado","08","Douglas","035","Douglas, CO",886
"G0800370","1970","Colorado","08","Eagle","037","Eagle, CO",2819
"G0800390","1970","Colorado","08","Elbert","039","Elbert, CO",215
"G0800410","1970","Colorado","08","El Paso","041","El Paso, CO",42676
"G0800430","1970","Colorado","08","Fremont","043","Fremont, CO",3202
"G0800450","1970","Colorado","08","Garfield","045","Garfield, CO",2776
"G0800470","1970","Colorado","08","Gilpin","047","Gilpin, CO",72
"G0800490","1970","Colorado","08","Grand","049","Grand, CO",946
"G0800510","1970","Colorado","08","Gunnison","051","Gunnison, CO",1278
"G0800530","1970","Colorado","08","Hinsdale","053","Hinsdale, CO",13
"G0800550","1970","Colorado","08","Huerfano","055","Huerfano, CO",718
"G0800570","1970","Colorado","08","Jackson","057","Jackson, CO",369
"G0800590","1970","Colorado","08","Jefferson","059","Jefferson, CO",41690
"G0800610","1970","Colorado","08","Kiowa","061","Kiowa, CO",145
"G0800630","1970","Colorado","08","Kit Carson","063","Kit Carson, CO",908
"G0800650","1970","Colorado","08","Lake","065","Lake, CO",3228
"G0800670","1970","Colorado","08","La Plata","067","La Plata, CO",3601
"G0800690","1970","Colorado","08","Larimer","069","Larimer, CO",16514
"G0800710","1970","Colorado","08","Las Animas","071","Las Animas, CO",1998
"G0800730","1970","Colorado","08","Lincoln","073","Lincoln, CO",665
"G0800750","1970","Colorado","08","Logan","075","Logan, CO",3947
"G0800770","1970","Colorado","08","Mesa","077","Mesa, CO",11628
"G0800790","1970","Colorado","08","Mineral","079","Mineral, CO",205
"G0800810","1970","Colorado","08","Moffat","081","Moffat, CO",1343
"G0800830","1970","Colorado","08","Montezuma","083","Montezuma, CO",2156
"G0800850","1970","Colorado","08","Montrose","085","Montrose, CO",3028
"G0800870","1970","Colorado","08","Morgan","087","Morgan, CO",3646
"G0800890","1970","Colorado","08","Otero","089","Otero, CO",4010
"G0800910","1970","Colorado","08","Ouray","091","Ouray, CO",469
"G0800930","1970","Colorado","08","Park","093","Park, CO",216
"G0800950","1970","Colorado","08","Phillips","095","Phillips, CO",598
"G0800970","1970","Colorado","08","Pitkin","097","Pitkin, CO",4641
"G0800990","1970","Colorado","08","Prowers","099","Prowers, CO",2135
"G0801010","1970","Colorado","08","Pueblo","101","Pueblo, CO",26755
"G0801030","1970","Colorado","08","Rio Blanco","103","Rio Blanco, CO",936
"G0801050","1970","Colorado","08","Rio Grande","105","Rio Grande, CO",1921
"G0801070","1970","Colorado","08","Routt","107","Routt, CO",1286
"G0801090","1970","Colorado","08","Saguache","109","Saguache, CO",317
"G0801110","1970","Colorado","08","San Juan","111","San Juan, CO",347
"G0801130","1970","Colorado","08","San Miguel","113","San Miguel, CO",296
"G0801150","1970","Colorado","08","Sedgwick","115","Sedgwick, CO",527
"G0801170","1970","Colorado","08","Summit","117","Summit, CO",823
"G0801190","1970","Colorado","08","Teller","119","Teller, CO",286
"G0801210","1970","Colorado","08","Washington","121","Washington, CO",915
"G0801230","1970","Colorado","08","Weld","123","Weld, CO",15860
"G0801250","1970","Colorado","08","Yuma","125","Yuma, CO",1079
"G0809990","1970","Colorado","08","Remainder of Colorado","999","Colorado Statewide No Fixed Loc",7367
"G0900010","1970","Connecticut","09","Fairfield","001","Fairfield, CT",272898
"G0900030","1970","Connecticut","09","Hartford","003","Hartford, CT",351511
"G0900050","1970","Connecticut","09","Litchfield","005","Litchfield, CT",38189
"G0900070","1970","Connecticut","09","Middlesex","007","Middlesex, CT",28657
"G0900090","1970","Connecticut","09","New Haven","009","New Haven, CT",255733
"G0900110","1970","Connecticut","09","New London","011","New London, CT",57833
"G0900130","1970","Connecticut","09","Tolland","013","Tolland, CT",10903
"G0900150","1970","Connecticut","09","Windham","015","Windham, CT",23802
"G0909990","1970","Connecticut","09","Remainder of Connecticut","999","Connecticut Statewide No Fixed Loc",7593
"G1000010","1970","Delaware","10","Kent","001","Kent, DE",18731
"G1000030","1970","Delaware","10","New Castle","003","New Castle, DE",132142
"G1000050","1970","Delaware","10","Sussex","005","Sussex, DE",22235
"G1009990","1970","Delaware","10","Remainder of Delaware","999","Delaware Statewide No Fixed Loc",2425
"G1100010","1970","District Of Columbia","11","District Of Columbia","001","District of Columbia",326084
"G1200010","1970","Florida","12","Alachua","001","Alachua, FL",19450
"G1200030","1970","Florida","12","Baker","003","Baker, FL",627
"G1200050","1970","Florida","12","Bay","005","Bay, FL",14797
"G1200070","1970","Florida","12","Bradford","007","Bradford, FL",1505
"G1200090","1970","Florida","12","Brevard","009","Brevard, FL",63100
"G1200110","1970","Florida","12","Broward","011","Broward, FL",161812
"G1200130","1970","Florida","12","Calhoun","013","Calhoun, FL",715
"G1200150","1970","Florida","12","Charlotte","015","Charlotte, FL",3661
"G1200170","1970","Florida","12","Citrus","017","Citrus, FL",2175
"G1200190","1970","Florida","12","Clay","019","Clay, FL",3072
"G1200210","1970","Florida","12","Collier","021","Collier, FL",10061
"G1200230","1970","Florida","12","Columbia","023","Columbia, FL",4730
"G1200250","1970","Florida","12","Dade","025","Dade, FL",467992
"G1200270","1970","Florida","12","DeSoto","027","De Soto, FL",1554
"G1200290","1970","Florida","12","Dixie","029","Dixie, FL",1080
"G1200310","1970","Florida","12","Duval","031","Duval, FL",159905
"G1200330","1970","Florida","12","Escambia","033","Escambia, FL",43259
"G1200350","1970","Florida","12","Flagler","035","Flagler, FL",506
"G1200370","1970","Florida","12","Franklin","037","Franklin, FL",758
"G1200390","1970","Florida","12","Gadsden","039","Gadsden, FL",4530
"G1200410","1970","Florida","12","Gilchrist","041","Gilchrist, FL",180
"G1200430","1970","Florida","12","Glades","043","Glades, FL",354
"G1200450","1970","Florida","12","Gulf","045","Gulf, FL",2577
"G1200470","1970","Florida","12","Hamilton","047","Hamilton, FL",1369
"G1200490","1970","Florida","12","Hardee","049","Hardee, FL",1874
"G1200510","1970","Florida","12","Hendry","051","Hendry, FL",1495
"G1200530","1970","Florida","12","Hernando","053","Hernando, FL",2359
"G1200550","1970","Florida","12","Highlands","055","Highlands, FL",4240
"G1200570","1970","Florida","12","Hillsborough","057","Hillsborough, FL",142380
"G1200590","1970","Florida","12","Holmes","059","Holmes, FL",742
"G1200610","1970","Florida","12","Indian River","061","Indian River, FL",7957
"G1200630","1970","Florida","12","Jackson","063","Jackson, FL",4568
"G1200650","1970","Florida","12","Jefferson","065","Jefferson, FL",892
"G1200670","1970","Florida","12","Lafayette","067","Lafayette, FL",165
"G1200690","1970","Florida","12","Lake","069","Lake, FL",12627
"G1200710","1970","Florida","12","Lee","071","Lee, FL",23821
"G1200730","1970","Florida","12","Leon","073","Leon, FL",20617
"G1200750","1970","Florida","12","Levy","075","Levy, FL",2015
"G1200770","1970","Florida","12","Liberty","077","Liberty, FL",667
"G1200790","1970","Florida","12","Madison","079","Madison, FL",1806
"G1200810","1970","Florida","12","Manatee","081","Manatee, FL",16480
"G1200830","1970","Florida","12","Marion","083","Marion, FL",14297
"G1200850","1970","Florida","12","Martin","085","Martin, FL",5876
"G1200870","1970","Florida","12","Monroe","087","Monroe, FL",9000
"G1200890","1970","Florida","12","Nassau","089","Nassau, FL",4484
"G1200910","1970","Florida","12","Okaloosa","091","Okaloosa, FL",12642
"G1200930","1970","Florida","12","Okeechobee","093","Okeechobee, FL",1122
"G1200950","1970","Florida","12","Orange","095","Orange, FL",100901
"G1200970","1970","Florida","12","Osceola","097","Osceola, FL",3589
"G1200990","1970","Florida","12","Palm Beach","099","Palm Beach, FL",98190
"G1201010","1970","Florida","12","Pasco","101","Pasco, FL",7156
"G1201030","1970","Florida","12","Pinellas","103","Pinellas, FL",123600
"G1201050","1970","Florida","12","Polk","105","Polk, FL",61317
"G1201070","1970","Florida","12","Putnam","107","Putnam, FL",6504
"G1201090","1970","Florida","12","St Johns","109","St. Johns, FL",5779
"G1201110","1970","Florida","12","St Lucie","111","St. Lucie, FL",10678
"G1201130","1970","Florida","12","Santa Rosa","113","Santa Rosa, FL",4004
"G1201150","1970","Florida","12","Sarasota","115","Sarasota, FL",32283
"G1201170","1970","Florida","12","Seminole","117","Seminole, FL",9684
"G1201190","1970","Florida","12","Sumter","119","Sumter, FL",1484
"G1201210","1970","Florida","12","Suwannee","121","Suwannee, FL",2934
"G1201230","1970","Florida","12","Taylor","123","Taylor, FL",3409
"G1201250","1970","Florida","12","Union","125","Union, FL",310
"G1201270","1970","Florida","12","Volusia","127","Volusia, FL",34592
"G1201290","1970","Florida","12","Wakulla","129","Wakulla, FL",748
"G1201310","1970","Florida","12","Walton","131","Walton, FL",1720
"G1201330","1970","Florida","12","Washington","133","Washington, FL",1055
"G1209990","1970","Florida","12","Remainder of Florida","999","Florida Statewide No Fixed Loc",18295
"G1300010","1970","Georgia","13","Appling","001","Appling, GA",2070
"G1300030","1970","Georgia","13","Atkinson","003","Atkinson, GA",486
"G1300050","1970","Georgia","13","Bacon","005","Bacon, GA",1420
"G1300070","1970","Georgia","13","Baker","007","Baker, GA",305
"G1300090","1970","Georgia","13","Baldwin","009","Baldwin, GA",5343
"G1300110","1970","Georgia","13","Banks","011","Banks, GA",648
"G1300130","1970","Georgia","13","Barrow","013","Barrow, GA",4631
"G1300150","1970","Georgia","13","Bartow","015","Bartow, GA",9010
"G1300170","1970","Georgia","13","Ben Hill","017","Ben Hill, GA",3131
"G1300190","1970","Georgia","13","Berrien","019","Berrien, GA",2282
"G1300210","1970","Georgia","13","Bibb","021","Bibb, GA",42094
"G1300230","1970","Georgia","13","Bleckley","023","Bleckley, GA",1205
"G1300250","1970","Georgia","13","Brantley","025","Brantley, GA",377
"G1300270","1970","Georgia","13","Brooks","027","Brooks, GA",1654
"G1300290","1970","Georgia","13","Bryan","029","Bryan, GA",556
"G1300310","1970","Georgia","13","Bulloch","031","Bulloch, GA",4710
"G1300330","1970","Georgia","13","Burke","033","Burke, GA",3212
"G1300350","1970","Georgia","13","Butts","035","Butts, GA",1498
"G1300370","1970","Georgia","13","Calhoun","037","Calhoun, GA",627
"G1300390","1970","Georgia","13","Camden","039","Camden, GA",2487
"G1300430","1970","Georgia","13","Candler","043","Candler, GA",1005
"G1300450","1970","Georgia","13","Carroll","045","Carroll, GA",10249
"G1300470","1970","Georgia","13","Catoosa","047","Catoosa, GA",2536
"G1300490","1970","Georgia","13","Charlton","049","Charlton, GA",915
"G1300510","1970","Georgia","13","Chatham","051","Chatham, GA",58104
"G1300530","1970","Georgia","13","Chattahoochee","053","Chattahoochee, GA",1283
"G1300550","1970","Georgia","13","Chattooga","055","Chattooga, GA",6535
"G1300570","1970","Georgia","13","Cherokee","057","Cherokee, GA",4851
"G1300590","1970","Georgia","13","Clarke","059","Clarke, GA",20951
"G1300610","1970","Georgia","13","Clay","061","Clay, GA",261
"G1300630","1970","Georgia","13","Clayton","063","Clayton, GA",11812
"G1300650","1970","Georgia","13","Clinch","065","Clinch, GA",1627
"G1300670","1970","Georgia","13","Cobb","067","Cobb, GA",53503
"G1300690","1970","Georgia","13","Coffee","069","Coffee, GA",4808
"G1300710","1970","Georgia","13","Colquitt","071","Colquitt, GA",6066
"G1300730","1970","Georgia","13","Columbia","073","Columbia, GA",1740
"G1300750","1970","Georgia","13","Cook","075","Cook, GA",2383
"G1300770","1970","Georgia","13","Coweta","077","Coweta, GA",8167
"G1300790","1970","Georgia","13","Crawford","079","Crawford, GA",548
"G1300810","1970","Georgia","13","Crisp","081","Crisp, GA",4582
"G1300830","1970","Georgia","13","Dade","083","Dade, GA",1172
"G1300850","1970","Georgia","13","Dawson","085","Dawson, GA",897
"G1300870","1970","Georgia","13","Decatur","087","Decatur, GA",4489
"G1300890","1970","Georgia","13","DeKalb","089","De Kalb, GA",81183
"G1300910","1970","Georgia","13","Dodge","091","Dodge, GA",2716
"G1300930","1970","Georgia","13","Dooly","093","Dooly, GA",1044
"G1300950","1970","Georgia","13","Dougherty","095","Dougherty, GA",24075
"G1300970","1970","Georgia","13","Douglas","097","Douglas, GA",2392
"G1300990","1970","Georgia","13","Early","099","Early, GA",2400
"G1301010","1970","Georgia","13","Echols","101","Echols, GA",119
"G1301030","1970","Georgia","13","Effingham","103","Effingham, GA",577
"G1301050","1970","Georgia","13","Elbert","105","Elbert, GA",4385
"G1301070","1970","Georgia","13","Emanuel","107","Emanuel, GA",4054
"G1301090","1970","Georgia","13","Evans","109","Evans, GA",1932
"G1301110","1970","Georgia","13","Fannin","111","Fannin, GA",1498
"G1301130","1970","Georgia","13","Fayette","113","Fayette, GA",1123
"G1301150","1970","Georgia","13","Floyd","115","Floyd, GA",23352
"G1301170","1970","Georgia","13","Forsyth","117","Forsyth, GA",1537
"G1301190","1970","Georgia","13","Franklin","119","Franklin, GA",2265
"G1301210","1970","Georgia","13","Fulton","121","Fulton, GA",372692
"G1301230","1970","Georgia","13","Gilmer","123","Gilmer, GA",1844
"G1301250","1970","Georgia","13","Glascock","125","Glascock, GA",276
"G1301270","1970","Georgia","13","Glynn","127","Glynn, GA",14276
"G1301290","1970","Georgia","13","Gordon","129","Gordon, GA",6214
"G1301310","1970","Georgia","13","Grady","131","Grady, GA",2423
"G1301330","1970","Georgia","13","Greene","133","Greene, GA",1935
"G1301350","1970","Georgia","13","Gwinnett","135","Gwinnett, GA",8279
"G1301370","1970","Georgia","13","Habersham","137","Habersham, GA",5939
"G1301390","1970","Georgia","13","Hall","139","Hall, GA",20669
"G1301410","1970","Georgia","13","Hancock","141","Hancock, GA",983
"G1301430","1970","Georgia","13","Haralson","143","Haralson, GA",7172
"G1301450","1970","Georgia","13","Harris","145","Harris, GA",1413
"G1301470","1970","Georgia","13","Hart","147","Hart, GA",3277
"G1301490","1970","Georgia","13","Heard","149","Heard, GA",440
"G1301510","1970","Georgia","13","Henry","151","Henry, GA",2532
"G1301530","1970","Georgia","13","Houston","153","Houston, GA",6753
"G1301550","1970","Georgia","13","Irwin","155","Irwin, GA",804
"G1301570","1970","Georgia","13","Jackson","157","Jackson, GA",4757
"G1301590","1970","Georgia","13","Jasper","159","Jasper, GA",623
"G1301610","1970","Georgia","13","Jeff Davis","161","Jeff Davis, GA",2818
"G1301630","1970","Georgia","13","Jefferson","163","Jefferson, GA",2980
"G1301650","1970","Georgia","13","Jenkins","165","Jenkins, GA",1665
"G1301670","1970","Georgia","13","Johnson","167","Johnson, GA",1187
"G1301690","1970","Georgia","13","Jones","169","Jones, GA",993
"G1301710","1970","Georgia","13","Lamar","171","Lamar, GA",2398
"G1301730","1970","Georgia","13","Lanier","173","Lanier, GA",287
"G1301750","1970","Georgia","13","Laurens","175","Laurens, GA",7441
"G1301770","1970","Georgia","13","Lee","177","Lee, GA",405
"G1301790","1970","Georgia","13","Liberty","179","Liberty, GA",1902
"G1301810","1970","Georgia","13","Lincoln","181","Lincoln, GA",571
"G1301830","1970","Georgia","13","Long","183","Long, GA",209
"G1301850","1970","Georgia","13","Lowndes","185","Lowndes, GA",13955
"G1301870","1970","Georgia","13","Lumpkin","187","Lumpkin, GA",1096
"G1301890","1970","Georgia","13","McDuffie","189","McDuffie, GA",4273
"G1301910","1970","Georgia","13","McIntosh","191","McIntosh, GA",861
"G1301930","1970","Georgia","13","Macon","193","Macon, GA",2302
"G1301950","1970","Georgia","13","Madison","195","Madison, GA",1809
"G1301970","1970","Georgia","13","Marion","197","Marion, GA",469
"G1301990","1970","Georgia","13","Meriwether","199","Meriwether, GA",3731
"G1302010","1970","Georgia","13","Miller","201","Miller, GA",363
"G1302050","1970","Georgia","13","Mitchell","205","Mitchell, GA",3560
"G1302070","1970","Georgia","13","Monroe","207","Monroe, GA",2290
"G1302090","1970","Georgia","13","Montgomery","209","Montgomery, GA",847
"G1302110","1970","Georgia","13","Morgan","211","Morgan, GA",1336
"G1302130","1970","Georgia","13","Murray","213","Murray, GA",1813
"G1302150","1970","Georgia","13","Muscogee","215","Muscogee, GA",47121
"G1302170","1970","Georgia","13","Newton","217","Newton, GA",5617
"G1302190","1970","Georgia","13","Oconee","219","Oconee, GA",556
"G1302210","1970","Georgia","13","Oglethorpe","221","Oglethorpe, GA",375
"G1302230","1970","Georgia","13","Paulding","223","Paulding, GA",1174
"G1302250","1970","Georgia","13","Peach","225","Peach, GA",2609
"G1302270","1970","Georgia","13","Pickens","227","Pickens, GA",2293
"G1302290","1970","Georgia","13","Pierce","229","Pierce, GA",1109
"G1302310","1970","Georgia","13","Pike","231","Pike, GA",291
"G1302330","1970","Georgia","13","Polk","233","Polk, GA",6822
"G1302350","1970","Georgia","13","Pulaski","235","Pulaski, GA",1509
"G1302370","1970","Georgia","13","Putnam","237","Putnam, GA",2491
"G1302390","1970","Georgia","13","Quitman","239","Quitman, GA",340
"G1302410","1970","Georgia","13","Rabun","241","Rabun, GA",1743
"G1302430","1970","Georgia","13","Randolph","243","Randolph, GA",1348
"G1302450","1970","Georgia","13","Richmond","245","Richmond, GA",41981
"G1302470","1970","Georgia","13","Rockdale","247","Rockdale, GA",3477
"G1302490","1970","Georgia","13","Schley","249","Schley, GA",411
"G1302510","1970","Georgia","13","Screven","251","Screven, GA",1653
"G1302530","1970","Georgia","13","Seminole","253","Seminole, GA",1069
"G1302550","1970","Georgia","13","Spalding","255","Spalding, GA",11589
"G1302570","1970","Georgia","13","Stephens","257","Stephens, GA",6905
"G1302590","1970","Georgia","13","Stewart","259","Stewart, GA",774
"G1302610","1970","Georgia","13","Sumter","261","Sumter, GA",6442
"G1302630","1970","Georgia","13","Talbot","263","Talbot, GA",919
"G1302650","1970","Georgia","13","Taliaferro","265","Taliaferro, GA",392
"G1302670","1970","Georgia","13","Tattnall","267","Tattnall, GA",1576
"G1302690","1970","Georgia","13","Taylor","269","Taylor, GA",998
"G1302710","1970","Georgia","13","Telfair","271","Telfair, GA",1855
"G1302730","1970","Georgia","13","Terrell","273","Terrell, GA",1796
"G1302750","1970","Georgia","13","Thomas","275","Thomas, GA",8590
"G1302770","1970","Georgia","13","Tift","277","Tift, GA",5947
"G1302790","1970","Georgia","13","Toombs","279","Toombs, GA",5919
"G1302810","1970","Georgia","13","Towns","281","Towns, GA",323
"G1302830","1970","Georgia","13","Treutlen","283","Treutlen, GA",437
"G1302850","1970","Georgia","13","Troup","285","Troup, GA",14473
"G1302870","1970","Georgia","13","Turner","287","Turner, GA",1627
"G1302890","1970","Georgia","13","Twiggs","289","Twiggs, GA",1397
"G1302910","1970","Georgia","13","Union","291","Union, GA",900
"G1302930","1970","Georgia","13","Upson","293","Upson, GA",7219
"G1302950","1970","Georgia","13","Walker","295","Walker, GA",11502
"G1302970","1970","Georgia","13","Walton","297","Walton, GA",5395
"G1302990","1970","Georgia","13","Ware","299","Ware, GA",7916
"G1303010","1970","Georgia","13","Warren","301","Warren, GA",705
"G1303030","1970","Georgia","13","Washington","303","Washington, GA",2947
"G1303050","1970","Georgia","13","Wayne","305","Wayne, GA",4181
"G1303070","1970","Georgia","13","Webster","307","Webster, GA",221
"G1303090","1970","Georgia","13","Wheeler","309","Wheeler, GA",442
"G1303110","1970","Georgia","13","White","311","White, GA",1607
"G1303130","1970","Georgia","13","Whitfield","313","Whitfield, GA",24856
"G1303150","1970","Georgia","13","Wilcox","315","Wilcox, GA",713
"G1303170","1970","Georgia","13","Wilkes","317","Wilkes, GA",2051
"G1303190","1970","Georgia","13","Wilkinson","319","Wilkinson, GA",1703
"G1303210","1970","Georgia","13","Worth","321","Worth, GA",1314
"G1309990","1970","Georgia","13","Remainder of Georgia","999","Georgia Statewide No Fixed Loc",10952
"G1500010","1970","Hawaii","15","Hawaii","001","Hawaii, HI",15871
"G1500030","1970","Hawaii","15","Honolulu","003","Honolulu, HI",174200
"G1500050","1970","Hawaii","15","Kalawao","005","Kalawao, HI",D
"G1500070","1970","Hawaii","15","Kauai","007","Kauai, HI",6476
"G1500090","1970","Hawaii","15","Maui","009","Maui, HI",9801
"G1509990","1970","Hawaii","15","Remainder of Hawaii","999","Hawaii Statewide No Fixed Loc",2501
"G1600010","1970","Idaho","16","Ada","001","Ada, ID",31576
"G1600030","1970","Idaho","16","Adams","003","Adams, ID",288
"G1600050","1970","Idaho","16","Bannock","005","Bannock, ID",10413
"G1600070","1970","Idaho","16","Bear Lake","007","Bear Lake, ID",520
"G1600090","1970","Idaho","16","Benewah","009","Benewah, ID",973
"G1600110","1970","Idaho","16","Bingham","011","Bingham, ID",5078
"G1600130","1970","Idaho","16","Blaine","013","Blaine, ID",2071
"G1600150","1970","Idaho","16","Boise","015","Boise, ID",799
"G1600170","1970","Idaho","16","Bonner","017","Bonner, ID",2589
"G1600190","1970","Idaho","16","Bonneville","019","Bonneville, ID",12708
"G1600210","1970","Idaho","16","Boundary","021","Boundary, ID",575
"G1600230","1970","Idaho","16","Butte","023","Butte, ID",3771
"G1600250","1970","Idaho","16","Camas","025","Camas, ID",84
"G1600270","1970","Idaho","16","Canyon","027","Canyon, ID",14033
"G1600290","1970","Idaho","16","Caribou","029","Caribou, ID",1071
"G1600310","1970","Idaho","16","Cassia","031","Cassia, ID",4323
"G1600330","1970","Idaho","16","Clark","033","Clark, ID",117
"G1600350","1970","Idaho","16","Clearwater","035","Clearwater, ID",2630
"G1600370","1970","Idaho","16","Custer","037","Custer, ID",221
"G1600390","1970","Idaho","16","Elmore","039","Elmore, ID",1225
"G1600410","1970","Idaho","16","Franklin","041","Franklin, ID",733
"G1600430","1970","Idaho","16","Fremont","043","Fremont, ID",1122
"G1600450","1970","Idaho","16","Gem","045","Gem, ID",1571
"G1600470","1970","Idaho","16","Gooding","047","Gooding, ID",896
"G1600490","1970","Idaho","16","Idaho","049","Idaho, ID",2170
"G1600510","1970","Idaho","16","Jefferson","051","Jefferson, ID",1830
"G1600530","1970","Idaho","16","Jerome","053","Jerome, ID",1303
"G1600550","1970","Idaho","16","Kootenai","055","Kootenai, ID",5841
"G1600570","1970","Idaho","16","Latah","057","Latah, ID",3704
"G1600590","1970","Idaho","16","Lemhi","059","Lemhi, ID",643
"G1600610","1970","Idaho","16","Lewis","061","Lewis, ID",614
"G1600630","1970","Idaho","16","Lincoln","063","Lincoln, ID",275
"G1600650","1970","Idaho","16","Madison","065","Madison, ID",2215
"G1600670","1970","Idaho","16","Minidoka","067","Minidoka, ID",2865
"G1600690","1970","Idaho","16","Nez Perce","069","Nez Perce, ID",8714
"G1600710","1970","Idaho","16","Oneida","071","Oneida, ID",267
"G1600730","1970","Idaho","16","Owyhee","073","Owyhee, ID",504
"G1600750","1970","Idaho","16","Payette","075","Payette, ID",1520
"G1600770","1970","Idaho","16","Power","077","Power, ID",2293
"G1600790","1970","Idaho","16","Shoshone","079","Shoshone, ID",5778
"G1600810","1970","Idaho","16","Teton","081","Teton, ID",137
"G1600830","1970","Idaho","16","Twin Falls","083","Twin Falls, ID",9904
"G1600850","1970","Idaho","16","Valley","085","Valley, ID",754
"G1600870","1970","Idaho","16","Washington","087","Washington, ID",973
"G1609990","1970","Idaho","16","Remainder of Idaho","999","Idaho Statewide No Fixed Loc",2408
"G1700010","1970","Illinois","17","Adams","001","Adams, IL",20905
"G1700030","1970","Illinois","17","Alexander","003","Alexander, IL",3011
"G1700050","1970","Illinois","17","Bond","005","Bond, IL",1896
"G1700070","1970","Illinois","17","Boone","007","Boone, IL",10559
"G1700090","1970","Illinois","17","Brown","009","Brown, IL",606
"G1700110","1970","Illinois","17","Bureau","011","Bureau, IL",6959
"G1700130","1970","Illinois","17","Calhoun","013","Calhoun, IL",363
"G1700150","1970","Illinois","17","Carroll","015","Carroll, IL",2928
"G1700170","1970","Illinois","17","Cass","017","Cass, IL",3033
"G1700190","1970","Illinois","17","Champaign","019","Champaign, IL",30489
"G1700210","1970","Illinois","17","Christian","021","Christian, IL",6339
"G1700230","1970","Illinois","17","Clark","023","Clark, IL",2716
"G1700250","1970","Illinois","17","Clay","025","Clay, IL",2983
"G1700270","1970","Illinois","17","Clinton","027","Clinton, IL",4598
"G1700290","1970","Illinois","17","Coles","029","Coles, IL",11059
"G1700310","1970","Illinois","17","Cook","031","Cook, IL",2227054
